iata_code,name,latitude_deg,longitude_deg,type
PHL,Philadelphia International Airport,39.871899,-75.241096,large_airport
PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,large_airport
PIA,General Wayne A. Downing Peoria International Airport,40.663841,-89.692631,medium_airport
PIB,Hattiesburg Laurel Regional Airport,31.4671,-89.337097,medium_airport
PIE,St. Petersburg Clearwater International Airport,27.9102,-82.687401,large_airport
PIH,Pocatello Regional Airport,42.9098014831543,-112.59600067138672,medium_airport
PIR,Pierre Regional Airport,44.38270187,-100.2860031,medium_airport
PIT,Pittsburgh International Airport,40.491501,-80.232903,large_airport
PKB,Mid Ohio Valley Regional Airport,39.3451,-81.439201,medium_airport
PLN,Pellston Regional Airport of Emmet County Airport,45.57089996,-84.79669952,medium_airport
PMD,Palmdale Regional Airport / USAF Plant 42 Airport,34.629398,-118.084999,medium_airport
PWY,Ralph Wenz Field,42.79550171,-109.8069992,medium_airport
PNC,Ponca City Regional Airport,36.73199844,-97.09980011,medium_airport
PNE,Northeast Philadelphia Airport,40.082406,-75.010614,medium_airport
PNS,Pensacola International Airport,30.472718,-87.186639,large_airport
POB,Pope Field,35.170898,-79.014503,medium_airport
POE,Polk Army Air Field,31.0447998,-93.1917038,medium_airport
POU,Dutchess County Airport,41.6265983581543,-73.88420104980469,medium_airport
PQI,Presque Isle International Airport,46.688999,-68.0448,medium_airport
PRB,Paso Robles Municipal Airport,35.67290115,-120.6269989,medium_airport
PRC,Prescott Regional Airport - Ernest A. Love Field,34.653502,-112.419883,medium_airport
PRX,Cox Field,33.636600494385,-95.450798034668,medium_airport
PSC,Tri Cities Airport,46.264702,-119.119003,medium_airport
PSM,Portsmouth International Airport at Pease,43.0779,-70.823303,medium_airport
PSP,Palm Springs International Airport,33.8297,-116.507004,large_airport
PTK,Oakland County International Airport,42.665500640869,-83.420097351074,medium_airport
PUB,Pueblo Memorial Airport,38.289101,-104.497002,medium_airport
PUW,Pullman-Moscow Regional Airport,46.741601,-117.11163,medium_airport
PVD,Rhode Island T. F. Green International Airport,41.725038,-71.425668,large_airport
PVU,Provo Municipal Airport,40.218894,-111.722445,medium_airport
PWK,Chicago Executive Airport,42.114222,-87.901494,medium_airport
PWM,Portland International Jetport,43.646198,-70.309303,large_airport
PWT,Bremerton National Airport,47.490200042725,-122.76499938965,medium_airport
RAL,Riverside Municipal Airport,33.9519,-117.445,medium_airport
RAP,Rapid City Regional Airport,44.0452995300293,-103.05699920654295,medium_airport
RBL,Red Bluff Municipal Airport,40.1506996155,-122.251998901,medium_airport
RCA,Ellsworth Air Force Base,44.14500046,-103.1039963,medium_airport
RDD,Redding Municipal Airport,40.50899887,-122.2929993,medium_airport
RDG,Reading Regional Airport (Carl A Spaatz Field),40.378502,-75.965202,medium_airport
RDM,Roberts Field,44.254101,-121.150002,medium_airport
RDR,Grand Forks Air Force Base,47.961101532,-97.4011993408,medium_airport
RDU,Raleigh-Durham International Airport,35.878659,-78.7873,large_airport
RFD,Chicago Rockford International Airport,42.1954,-89.097198,medium_airport
RHI,Rhinelander Oneida County Airport,45.63119888305664,-89.46749877929688,medium_airport
RIC,Richmond International Airport,37.505199,-77.319702,large_airport
RIL,Garfield County Regional Airport,39.526299,-107.726997,medium_airport
RIV,March Air Reserve Base,33.880699,-117.259003,medium_airport
RIW,Central Wyoming Regional Airport,43.064201,-108.459999,medium_airport
RKD,Knox County Regional Airport,44.060101,-69.099197,medium_airport
RKS,Southwest Wyoming Regional Airport,41.5942,-109.065001,medium_airport
RME,Griffiss International Airport,43.23379898,-75.40699768,medium_airport
RMG,Richard B Russell Airport,34.3506011963,-85.15799713130001,medium_airport
RND,Randolph Air Force Base,29.529699,-98.2789,medium_airport
RNH,New Richmond Regional Airport,45.1483,-92.538101,medium_airport
RNO,Reno Tahoe International Airport,39.4991,-119.767998,large_airport
ROA,Roanoke–Blacksburg Regional Airport,37.3255,-79.975403,medium_airport
ROC,Frederick Douglass Greater Rochester International Airport,43.1189,-77.672401,large_airport
ROW,Roswell Air Center Airport,33.301601,-104.530998,medium_airport
RSL,Russell Municipal Airport,38.872100830078,-98.811798095703,medium_airport
RST,Rochester International Airport,43.908298,-92.5,medium_airport
RSW,Southwest Florida International Airport,26.534685,-81.752816,large_airport
RUT,Rutland - Southern Vermont Regional Airport,43.5294,-72.9496,medium_airport
RVS,Tulsa Riverside Airport,36.0396,-95.984596,medium_airport
RWF,Redwood Falls Municipal Airport,44.547199,-95.082298,medium_airport
RWI,Rocky Mount Wilson Regional Airport,35.8563,-77.891899,medium_airport
RWL,Rawlins Municipal Airport/Harvey Field,41.80559921,-107.1999969,medium_airport
SAC,Sacramento Executive Airport,38.5125007629,-121.492996216,medium_airport
SAF,Santa Fe Municipal Airport,35.6171,-106.088997,medium_airport
SAN,San Diego International Airport,32.733601,-117.190002,large_airport
SAT,San Antonio International Airport,29.533701,-98.469803,large_airport
SAV,Savannah Hilton Head International Airport,32.126591,-81.19998,large_airport
MQT,Marquette/Sawyer International Airport,46.351498,-87.395884,medium_airport
SBA,Santa Barbara Municipal Airport,34.426201,-119.839996,medium_airport
SBD,San Bernardino International Airport,34.096717,-117.236596,large_airport
SBN,South Bend International Airport,41.708304,-86.316922,medium_airport
SBP,San Luis County Regional Airport,35.2368011475,-120.641998291,medium_airport
SBY,Salisbury Ocean City Wicomico Regional Airport,38.34049987792969,-75.51029968261719,medium_airport
SCH,Schenectady County Airport,42.852500915527,-73.928901672363,medium_airport
SCK,Stockton Metropolitan Airport,37.893279,-121.238079,medium_airport
SDF,Louisville Muhammad Ali International Airport,38.1706,-85.735076,large_airport
SDM,Brown Field Municipal Airport,32.572639,-116.980019,medium_airport
SDY,Sidney - Richland Regional Airport,47.705141,-104.194422,medium_airport
SEA,Seattle–Tacoma International Airport,47.447943,-122.310276,large_airport
SFB,Orlando Sanford International Airport,28.774277,-81.234626,large_airport
SFF,Felts Field,47.682899,-117.321925,medium_airport
SFO,San Francisco International Airport,37.619806,-122.374821,large_airport
SGF,Springfield Branson National Airport,37.245047,-93.388596,medium_airport
SGH,Springfield-Beckley Municipal Airport,39.840301513672,-83.840202331543,medium_airport
UST,Northeast Florida Regional Airport,29.9592,-81.339798,medium_airport
SGR,Sugar Land Regional Airport,29.622299194336,-95.65650177002,medium_airport
SGU,St George Regional Airport,37.036389,-113.510306,medium_airport
SHD,Shenandoah Valley Regional Airport,38.263802,-78.8964,medium_airport
SHR,Sheridan County Airport,44.76919937133789,-106.9800033569336,medium_airport
SHV,Shreveport Regional Airport,32.446602,-93.8256,medium_airport
SJC,Norman Y. Mineta San Jose International Airport,37.362452,-121.929188,large_airport
SJT,San Angelo Regional Mathis Field,31.35770034790039,-100.49600219726562,medium_airport
SKA,Fairchild Air Force Base,47.615101,-117.655998,medium_airport
SKF,Lackland Air Force Base,29.38419914,-98.58110046,medium_airport
TSM,Taos Regional Airport,36.452494,-105.67749,medium_airport
SLC,Salt Lake City International Airport,40.78886,-111.979866,large_airport
SLE,Salem-Willamette Valley Airport/McNary Field,44.9095,-123.002998,medium_airport
SLK,Adirondack Regional Airport,44.38691,-74.204629,medium_airport
SLN,Salina Municipal Airport,38.79100036621094,-97.6521987915039,medium_airport
SME,Lake Cumberland Regional Airport,37.0533981323,-84.6158981323,medium_airport
SMF,Sacramento International Airport,38.6954,-121.591003,large_airport
SMN,Lemhi County Airport,45.122233,-113.88196,medium_airport
SMO,Santa Monica Municipal Airport,34.0158,-118.450996,medium_airport
SMX,Santa Maria Public Airport Captain G Allan Hancock Field,34.898899,-120.457001,medium_airport
SNA,John Wayne Orange County International Airport,33.675063,-117.869281,large_airport
SNS,Salinas Municipal Airport,36.662799835205,-121.60600280762,medium_airport
SNY,Sidney Municipal Airport Lloyd W Carr Field,41.101299,-102.985001,medium_airport
SOW,Show Low Regional Airport,34.264062,-110.007091,medium_airport
SPI,Abraham Lincoln Capital Airport,39.844101,-89.677902,medium_airport
SPS,Wichita Falls Municipal Airport / Sheppard Air Force Base,33.9888,-98.491898,medium_airport
SQL,San Carlos Airport,37.51313,-122.250838,medium_airport
SRQ,Sarasota Bradenton International Airport,27.394631,-82.554359,large_airport
RUI,Sierra Blanca Regional Airport,33.462799,-105.535004,medium_airport
SSC,Shaw Air Force Base,33.972698,-80.470596,medium_airport
SSF,Stinson Municipal Airport,29.336999893188,-98.471099853516,medium_airport
SSI,St Simons Island Airport,31.1518,-81.391296,medium_airport
STC,Saint Cloud Regional Airport,45.5466,-94.059898,medium_airport
STJ,Rosecrans Memorial Airport,39.771900177002,-94.909698486328,medium_airport
STL,St. Louis Lambert International Airport,38.748697,-90.370003,large_airport
STP,Saint Paul Downtown Holman Field,44.93479,-93.060036,medium_airport
STS,Charles M. Schulz Sonoma County Airport,38.50899887,-122.8130035,medium_airport
SUN,Friedman Memorial Airport,43.50439835,-114.2959976,medium_airport
SUS,Spirit of St Louis Airport,38.662102,-90.652,medium_airport
SUU,Travis Air Force Base,38.262699,-121.927002,medium_airport
SUX,Sioux Gateway Airport / Brigadier General Bud Day Field,42.397605,-96.382237,medium_airport
SVC,Grant County Airport,32.636701,-108.154736,medium_airport
SVN,Hunter Army Air Field,32.00999832,-81.14569855,medium_airport
SWF,New York Stewart International Airport,41.50421,-74.108901,medium_airport
SWO,Stillwater Regional Airport,36.162132,-97.085581,medium_airport
SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,large_airport
SZL,Whiteman Air Force Base,38.730301,-93.547897,medium_airport
TBN,Waynesville-St. Robert Regional Airport-Forney Field,37.7416,-92.140701,medium_airport
TCC,Tucumcari Municipal Airport,35.182800293,-103.602996826,medium_airport
TCL,Tuscaloosa National Airport,33.2206,-87.611397,medium_airport
TCM,McChord Air Force Base,47.137699,-122.475998,medium_airport
TCS,Truth or Consequences Municipal Airport,33.2369,-107.272003,medium_airport
TEB,Teterboro Airport,40.850101,-74.060799,medium_airport
TEX,Telluride Regional Airport,37.9538,-107.907997,medium_airport
TIK,Tinker Air Force Base,35.4147,-97.386597,medium_airport
TIW,Tacoma Narrows Airport,47.267407,-122.577295,medium_airport
TIX,Space Coast Regional Airport,28.514799118042,-80.799201965332,medium_airport
TLH,Tallahassee International Airport,30.401209,-84.35433,medium_airport
TMB,Miami Executive Airport,25.6479,-80.4328,medium_airport
TOI,Troy Municipal Airport at N Kenneth Campbell Field,31.860399,-86.012101,medium_airport
TOL,Eugene F. Kranz Toledo Express Airport,41.5868,-83.8078,medium_airport
TOP,Philip Billard Municipal Airport,39.069899,-95.622606,medium_airport
TPA,Tampa International Airport,27.9755,-82.533203,large_airport
TPH,Tonopah Airport,38.06019974,-117.086998,medium_airport
TPL,Draughon Miller Central Texas Regional Airport,31.1525,-97.407799,medium_airport
TRI,Tri-Cities Regional TN/VA Airport,36.475201,-82.407401,medium_airport
TKF,Truckee Tahoe Airport,39.318628,-120.140562,medium_airport
TRM,Jacqueline Cochran Regional Airport,33.62670135498,-116.16000366211,medium_airport
TTD,Portland Troutdale Airport,45.54940032959,-122.40100097656,medium_airport
TTN,Trenton Mercer Airport,40.276699,-74.813499,medium_airport
TUL,Tulsa International Airport,36.197084,-95.886225,large_airport
TUP,Tupelo Regional Airport,34.26810073852539,-88.7698974609375,medium_airport
TUS,Tucson International Airport,32.115004,-110.938053,large_airport
TVC,Cherry Capital Airport,44.741402,-85.582199,medium_airport
TVF,Thief River Falls Regional Airport,48.065701,-96.184998,medium_airport
TVL,Lake Tahoe Airport,38.89390182495117,-119.99500274658205,medium_airport
TWF,Joslin Field Magic Valley Regional Airport,42.4818,-114.487999,medium_airport
TXK,Texarkana Regional Airport (Webb Field),33.453701,-93.990997,medium_airport
TYR,Tyler Pounds Regional Airport,32.35409927368164,-95.40239715576172,medium_airport
TYS,McGhee Tyson Airport,35.811001,-83.994003,large_airport
UIN,Quincy Regional Airport Baldwin Field,39.942699,-91.194603,medium_airport
UKI,Ukiah Municipal Airport,39.125999,-123.200996,medium_airport
SCE,State College Regional Airport,40.849374,-77.84852,medium_airport
UOX,University Oxford Airport,34.384300231934,-89.536796569824,medium_airport
HTV,Huntsville Regional Airport,30.7469005585,-95.5871963501,medium_airport
NPT,Newport State Airport,41.532207,-71.281039,medium_airport
VAD,Moody Air Force Base,30.9678001404,-83.1930007935,medium_airport
VBG,Vandenberg Space Force Base,34.737301,-120.584,medium_airport
VCT,Victoria Regional Airport,28.85260009765625,-96.9185028076172,medium_airport
VEL,Vernal Regional Airport,40.436214,-109.511661,medium_airport
VGT,North Las Vegas Airport,36.209074,-115.193982,medium_airport
VIS,Visalia Municipal Airport,36.318699,-119.392998,medium_airport
VLD,Valdosta Regional Airport,30.78249931335449,-83.27670288085938,medium_airport
VNY,Van Nuys Airport,34.209801,-118.489998,large_airport
VOK,Volk Field,43.938999,-90.253403,medium_airport
VPS,Destin-Fort Walton Beach Airport,30.481315,-86.515839,medium_airport
VPZ,Porter County Municipal Airport,41.45399857,-87.00710297,medium_airport
VQQ,Cecil Airport,30.2187,-81.876701,medium_airport
VRB,Vero Beach Regional Airport,27.6556,-80.417901,medium_airport
VTN,Miller Field,42.856211,-100.549192,medium_airport
WJF,General William J Fox Airfield,34.7411,-118.219002,medium_airport
WMC,Winnemucca Municipal Airport,40.8965988159,-117.805999756,medium_airport
WRB,Robins Air Force Base,32.640099,-83.591904,medium_airport
WRI,Mc Guire Air Force Base,40.0155983,-74.59169769,medium_airport
WRL,Worland Municipal Airport,43.965698,-107.950996,medium_airport
WST,Westerly State Airport,41.349602,-71.803398,medium_airport
WWD,Cape May County Airport,39.0084991455,-74.9083023071,medium_airport
WWR,West Woodward Airport,36.438,-99.5226667,medium_airport
KWY,Kiwayu Airport,-1.96056,41.297501,medium_airport
WYS,Yellowstone Airport,44.6884,-111.117996,medium_airport
XNA,Northwest Arkansas National Airport,36.281898,-94.306801,medium_airport
XWA,Williston Basin International Airport,48.260863,-103.75116,medium_airport
YIP,Willow Run Airport,42.2379,-83.530403,medium_airport
YKM,Yakima Air Terminal McAllister Field,46.56819916,-120.5439987,medium_airport
YKN,Chan Gurney Municipal Airport,42.916698455811,-97.385902404785,medium_airport
YNG,Youngstown Warren Regional Airport,41.26070023,-80.67910004,medium_airport
ZZV,Zanesville Municipal Airport,39.9444007874,-81.89209747310001,medium_airport
BOR,Bokeo International Airport,20.323986,100.165392,medium_airport
KFZ,Kukës International Airport,42.035802,20.415955,medium_airport
TIA,Tirana International Airport Mother Teresa,41.4147,19.7206,large_airport
BOJ,Burgas Airport,42.569917,27.515173,large_airport
GOZ,Gorna Oryahovitsa Airport,43.151402,25.7129,medium_airport
PDV,Plovdiv International Airport,42.067799,24.8508,large_airport
SOF,Sofia Airport,42.696357,23.417671,large_airport
VAR,Varna Airport,43.232101,27.8251,large_airport
ECN,Ercan International Airport,35.153064,33.507352,large_airport
GEC,Lefkoniko Airport / Geçitkale Air Base,35.23591,33.720088,medium_airport
LCA,Larnaca International Airport,34.875099,33.624901,large_airport
PFO,Paphos International Airport,34.717999,32.485699,large_airport
AKT,RAF Akrotiri,34.590401,32.9879,medium_airport
DBV,Dubrovnik Ruđer Bošković Airport,42.562247,18.265543,large_airport
